Length	GC
44496	55.1397878461
39360	40.6148373984
53085	63.577281718
34001	52.9602070527
29074	54.099883057
56276	60.9016276921
60137	64.7454977801
39646	47.4953337033
37235	38.8478581979
5577	45.9207459207
35867	36.3147182647
5577	45.9028151336
59443	45.1037128005
43121	43.4011270611
44609	45.5446210406
5386	44.3743037505
33989	33.5284945129
40000	40.6675
157501	39.9470479553
41310	52.2125393367
41901	66.5664303955
39761	47.3378436156
58405	49.9118226179
97139	37.2538321375
45808	52.3533007335
29237	52.9808119848
48502	62.6695806359
37359	57.4158837228
68307	66.4441418888
221908	38.6078915587
50066	64.0494547198
153401	64.6808039061
50989	64.1452077899
39890	49.8571070444
48941	65.4767985942
32345	34.5462977276
50844	63.9524821021
162449	38.7795554297
72728	54.7244527555
68662	67.5016748711
170254	37.5597636473
172688	39.1312656351
154474	64.7863070808
38772	35.4817909832
53366	63.0026608702
146193	40.1954949963
18227	29.3246282987
136947	43.6986571447
77779	51.2631944355
49016	29.7433491105
53935	63.0073236303
28811	34.7922668425
39522	72.6051313193
179203	40.2816917128
179155	40.2707153024
5577	45.9207459207
5577	45.9566074951
108297	60.878879378
42160	31.8477229602
36844	40.117793942
53746	67.4468797678
40395	52.2812229236
31774	34.6352363568
40080	40.127245509
129373	37.102795792
55349	55.5059712009
4530	41.1699779249
43079	61.7377376448
66507	68.9551475785
44714	34.1705058818
42454	66.132755453
115042	60.3231863146
179110	40.2785997432
36065	65.4457230001
41992	35.2233758811
5577	45.9386767079
60284	65.9063764846
38810	48.8198917805
5577	45.9386767079
47079	63.826759277
34692	39.1502363657
27363	37.4045243577
75779	63.0121801555
50897	64.2140008252
155800	64.7240051348
62661	64.9383188905
31276	39.4903440338
38241	51.5049292644
31247	32.1726885781
49894	67.1864352427
51372	63.9920579304
39816	48.7768736186
120938	40.0436587342
66235	55.5929644448
52288	61.358246634
44570	48.8893874804
30577	34.6698498872
29454	53.8330956746
5577	45.9566074951
165031	38.1019323642
88322	54.7938226037
29377	54.2669435272
135391	43.6144204563
43731	45.2813793419
64756	36.5587744765
58371	49.7747168971
15630	60.0255918106
155759	64.70573129
50082	65.698254862
5577	45.9386767079
81541	60.1378447652
179208	40.2794518102
5577	45.9566074951
30961	34.3238267498
60813	66.2703698222
50892	63.9923760119
37995	41.8581392288
51367	63.8912142037
61035	50.1908740886
52122	61.5210467749
88255	54.6280663985
28265	35.9455156554
168188	35.3729160225
156446	49.8766347494
155445	64.602914214
55391	56.8449748154
49797	50.701849509
28437	35.2498505468
36051	50.6393720008
33607	40.7980480257
52738	61.962910994
5577	45.9386767079
192108	38.5658067337
68328	66.5173867229
81128	61.6273049995
76479	62.9192327306
26906	36.2967367873
107530	52.3007532782
175429	42.1572260003
52963	63.2271585824
57034	51.3325384858
54312	38.109441744
41666	53.3744539913
66278	54.9956244908
68597	66.4096097497
38286	32.6072193491
78751	49.7034958286
40164	39.8765063241
5577	45.9566074951
162151	38.6664282058
52162	50.8262719988
139681	31.8268053637
72098	39.535077256
54506	61.8996073827
42894	32.037114748
49316	29.3839727472
32109	38.0360646548
53219	62.5866701742
30903	35.0030741352
52684	61.9296181004
30924	47.7299185099
80123	60.7852926126
176428	37.6442514794
178873	40.2704712282
37933	34.5398465716
78296	56.8522019005
42154	46.9231864117
46596	58.5500901365
45161	68.7982994176
29503	53.9368877741
49714	55.4129621435
46596	58.5479440295
43551	55.4246745195
53790	67.5051124744
57050	65.3777388256
46985	58.5420879004
42702	32.0078684839
41143	48.1661522009
34428	40.2521203671
59872	50.9971272047
51591	63.5905487391
170496	37.6653997748
33035	35.4987134857
59100	56.3011844332
29526	54.0269592901
51743	63.8192605763
5577	45.9386767079
65243	63.3523902947
65108	59.6777661731
51342	66.323867399
81184	44.9780744974
41901	66.5616572397
168929	39.5639588229
46732	67.4741076778
5577	45.9566074951
37202	38.6538358153
36596	35.3672532517
172688	39.1277911609
51821	44.0226935026
40058	58.4053122972
38092	28.1292659876
38773	67.4541562427
175448	42.1589302813
30958	42.6771755281
59899	34.3761999366
153962	38.1444772087
39234	48.9473415915
5486	45.7528253737
43707	61.0748850299
67383	57.0499977739
48396	29.5520290933
70115	68.2521571704
43017	44.2383243834
53058	63.7453352935
149732	50.724628002
17727	66.5087155187
38243	29.0484533117
5577	45.9924690694
179142	40.2764287548
41231	51.3885183478
40940	51.4264777723
57253	67.9667441007
39108	28.0760969623
49822	28.9751515395
57638	39.6092855408
171451	39.5150801104
39804	35.7979097578
31700	32.1545741325
67768	66.5859992917
68719	66.4881619348
42029	37.8857455566
6834	43.5030728709
173817	39.5830097171
174790	39.5732021283
106327	60.7935895868
34396	35.8210257007
216121	41.1797095146
38940	39.9435028249
42564	33.8126115967
73325	47.0398908967
52850	63.5023651845
59879	64.7656106481
43510	42.7028269363
29704	54.0364934016
44573	39.5755277859
39142	50.5211792959
55023	51.0295694528
148464	30.2234885225
32241	34.4964486213
66275	55.6212749906
123490	45.3720949065
109871	60.7448735335
75994	32.5473063663
43047	53.7644899761
40692	34.6235132213
45962	49.3037726818
33953	39.913998763
179558	41.0975840675
57123	48.7316842603
175438	42.1533533214
42844	53.8021659976
41283	52.5833878352
69306	68.8684962341
94766	45.6418968828
43922	33.2771731706
38243	29.0562978846
37887	49.7241797978
50891	64.1979917864
53182	65.601143244
33253	40.8745075632
108483	39.2402496244
41142	48.1794759613
222619	41.5741693207
42652	35.4192066023
61208	66.1841589335
35948	64.4236118838
51370	63.8855363052
92068	44.7267237259
42265	35.5092866438
224502	41.5947296683
35430	62.5007056167
39828	40.0296273978
5016	45.3548644338
35966	38.11377412
61644	57.2659139576
41065	47.2494825277
155205	64.6609323153
5577	45.8131611978
5475	45.3881278539
42925	51.8835177635
18199	29.2873234793
47636	41.6323788731
172688	39.1254748448
5577	45.9566074951
93843	61.9481474377
5577	45.9207459207
50339	42.6468543277
31181	34.5498861486
36931	38.9347702472
89748	26.9476757142
30071	36.9325928636
38625	50.2783171521
19089	28.2571114254
171292	39.3672792658
176183	39.5480835268
271182	49.8724104107
90000	38.8488888889
60526	66.2244324753
40605	52.5157000369
168272	39.3214557383
11703	28.710587029
84565	43.8301897948
6068	44.825313118
171179	39.376325367
21684	35.2933038185
38384	34.6967486453
41982	47.7133057024
49390	47.67159344
41077	66.4337707233
5529	46.1385422319
42134	46.9264726824
58308	67.9426493792
50841	64.0132963553
66111	55.7244634025
161772	38.6537843385
40555	63.225249661
5577	45.9566074951
5577	45.8848843464
5386	44.8013367991
30556	36.3201989789
42481	33.3090087333
13327	46.3495160201
68633	67.4777439424
42832	54.6063690699
5577	45.9207459207
39046	38.5135481227
17938	28.9441409299
22825	35.7064622125
58065	61.3140446052
5577	45.9924690694
5577	45.9924690694
82008	33.9064481514
40161	41.9660865018
33900	38.4483775811
70657	55.977468616
5577	45.9386767079
172342	39.2475426768
29801	37.0390255361
45912	49.3422198989
86155	39.006441878
145964	45.6071360061
28022	35.9717364928
32503	31.1478940406
223270	41.6070228871
38257	33.3089369266
70265	61.5840034156
168394	35.3700250603
5577	45.9566074951
222767	41.6215148563
6039	44.7259480046
47595	35.3818678433
175309	42.1644068473
35843	39.0397009179
34524	33.4462982273
42830	61.7487742237
50877	64.0014151778
162816	37.7843700865
217673	41.5444267318
41901	66.5712035512
52481	63.845963301
49579	48.0344500696
214751	41.5350801626
73787	38.9621478038
33755	43.1373129907
31033	34.9208906648
68314	66.454899435
32296	40.2526628685
82438	41.3061937456
33697	41.2291895421
43786	34.0359932398
36019	41.5808323385
49847	28.9325335527
5577	46.0821230052
30238	36.2027911899
27704	35.3811723939
42418	46.8126738649
51896	46.9361800524
62274	49.319138003
48596	63.9990945757
93198	49.4978433014
169947	40.0277733646
59802	43.2142737701
77375	50.7011308562
43977	60.8272506083
45552	33.4145591851
58338	62.0041825225
5386	44.4857036762
34730	34.1289951051
175145	42.1359445031
5577	45.9566074951
48493	57.0762790506
37432	48.3009189998
52873	61.3526752785
112285	60.6332101349
30974	42.6777297088
14942	48.3536340517
44389	60.8191218545
90270	39.0029910269
39562	58.164400182
42963	60.6987407769
54566	33.46406187
41441	66.6899930021
35835	39.0735314637
40740	49.911634757
5577	45.9386767079
43374	60.6907363859
132541	36.0273424827
59419	61.1319611572
40397	35.168453103
5386	44.3371704419
87662	39.018046588
19366	39.6622947434
41351	51.3361224638
219372	31.3130208048
62708	49.9027237354
34235	40.2307579962
5577	45.9207459207
50072	65.130212494
82101	39.0202311787
64021	49.9804751566
50800	46.0846456693
133057	35.933472121
48984	66.7360770864
175433	42.1767854395
72329	54.4124763235
171192	39.3756717604
38622	30.8554709751
53746	67.4450191642
39704	49.7758412251
46389	58.6626139818
39689	41.0995489934
42638	47.1691918007
151519	49.3819256991
38334	36.5758856368
131952	36.0130956712
221746	41.5078513254
133531	49.4971205188
43516	65.9481569997
44256	43.4585140998
37840	64.1146934461
43444	59.1773317374
6259	44.3521329286
83324	58.1789160386
248605	41.258623117
5577	45.9386767079
156558	64.6916797609
148567	46.3333041658
189311	40.4905156066
52155	61.5243025597
42703	40.5943376344
177300	40.6339537507
45805	44.2135138085
39783	47.6510067114
29631	35.1152509196
4472	58.6314847943
48814	48.5352562789
44936	66.1807904575
146141	40.2645390411
172686	39.1201371275
5577	45.9207459207
31495	34.8214002223
39282	51.9372740695
21115	36.717973005
284757	43.4552969725
47457	58.6025243905
58739	45.2476208311
33701	37.3609091718
66015	54.9435734303
80649	47.0061625067
41918	54.1080204208
158006	50.3980861486
66611	59.551725691
51802	49.8166093973
139806	30.2283163813
18855	24.8263060196
43931	49.1088297558
51502	63.8557725914
32122	31.4457381234
40286	35.0469145609
30910	35.9883532837
60216	56.5265045835
35330	44.8740447212
243050	51.2898580539
22350	35.8657718121
88403	38.9432485323
61164	61.6522791184
18168	28.9079700572
57677	49.6801151239
5577	45.9566074951
173578	43.8644298241
45354	44.2937778366
72825	55.2021970477
25085	43.9186764999
29451	53.6552239313
108627	61.1459397756
130952	35.8879589468
71248	43.4917471368
46717	44.215167926
5577	45.9207459207
19260	53.1723779855
5577	45.9386767079
5475	61.6621004566
45636	33.4757647471
40879	39.1447931701
40353	60.0079300176
40248	38.4118465514
46048	33.1914523975
33004	60.7199127378
68506	66.4467345926
6662	62.6088261783
34155	45.6389986825
4851	45.4545454545
42596	66.1329702319
31945	34.5750508687
51277	63.6991243637
5577	45.9207459207
80297	65.7508997845
71173	46.927908055
40138	34.1496835916
151483	32.625443119
50883	64.0056600436
139682	31.8244297762
155167	64.6477665999
39422	50.8066561818
31051	32.156774339
38253	48.1766135989
45633	48.8615694782
56332	40.2559823901
41170	34.5955793053
162040	38.7552456184
39166	44.5922483787
179559	41.1118351071
71443	32.8835575214
75796	62.9650641195
36202	35.951052428
43190	41.1738828433
75680	58.9482029598
51374	63.9253318799
104906	37.7738165596
50930	61.0818770862
39693	49.9886629884
69409	67.5258251812
58208	45.1260995052
67744	66.557923949
41569	46.067983353
49462	50.6105697303
42784	35.6348167539
39707	38.036114539
67277	69.0250754344
69271	66.3481110421
168809	34.5437743248
43447	49.9712293139
155714	64.7173664539
42282	33.4634123268
5577	45.9386767079
147940	46.2978234419
39371	49.5466206091
32150	34.9362363919
58059	45.1523450283
43411	44.8895441248
167396	35.2374011326
5577	45.9386767079
158305	38.7511449417
56580	66.0993283846
40598	39.2753337603
57256	69.2556238647
48172	36.2119073321
5577	45.9386767079
66854	46.1976845065
42966	62.2701671089
29440	53.9164402174
50827	60.6606724772
52291	47.2777342181
59100	56.3011844332
41697	52.7040314651
51889	42.213185839
75626	59.2759104012
68674	67.536476687
5577	45.9207459207
52462	63.1523769586
41054	52.5649145028
54173	33.4945452532
221929	41.5714034669
39399	45.084900632
144974	48.1803633755
35814	52.8703858826
36892	51.0381654559
49494	44.6155089506
50431	41.3456009201
38689	50.1563751971
37910	38.9976259562
56637	51.3180429754
28068	36.2227447627
76269	59.2914552439
142499	30.2591597134
59601	64.1331521283
56445	68.3320046063
57930	50.6076298982
33433	35.3094248198
44249	40.1568397026
40823	41.6701369326
38253	48.1661569027
49675	42.6774031203
36949	35.6789087661
36730	34.6882657228
4623	42.8077006273
21437	45.1928907963
5577	45.9566074951
139004	36.8881471037
18343	27.0402878482
40556	57.5401913404
68138	66.5091432094
39790	48.6353355114
5577	45.8848843464
5577	45.9566074951
35538	35.1876864202
36629	64.2933195009
56279	61.4918530891
171289	39.3685525632
47647	44.3280794174
166499	35.6746887369
52823	63.451526797
33903	37.9169984957
228143	41.618633927
67436	68.9928228246
26111	46.3061544943
42027	43.6243367359
49768	67.6519048385
122024	40.6141414804
58566	58.3990711334
76964	58.9197546905
31703	48.0238463237
52044	61.4806702021
39136	57.8904333606
5577	45.9207459207
60190	61.2394085396
51319	60.7708645921
152308	49.3572235208
134073	26.1961767097
68839	66.5189790671
38614	36.1138447195
66063	55.4122579962
5577	45.8848843464
37940	28.4607274644
46484	67.1887100938
276025	46.7925006793
5577	45.7952304106
172691	39.1346393269
165919	35.5673551552
8576	61.71875
15319	60.2715581957
32180	34.484151647
123104	37.0767806083
204930	41.1052554531
22884	35.4308687292
148564	30.4050779462
5577	45.9207459207
161989	31.082357444
52437	46.020939413
166977	35.4533857956
176044	39.0924996024
163041	38.7497623297
38753	30.4208706423
40003	34.9748768842
61580	49.1685612212
50536	65.7748931455
51366	63.9469688121
61812	67.2296641429
41185	39.9902877261
197361	34.3208637978
59807	64.6345745481
5386	44.727070182
45798	39.099960697
176043	39.1188516442
35061	39.3314508999
26499	42.7110456998
59173	52.9481351292
44400	53.7252252252
62112	65.349690881
69815	65.4157416028
50614	63.5318291382
43914	61.2196566015
39552	62.5353964401
29428	54.1694984369
39646	47.4953337033
39867	42.9101763363
44395	45.3902466494
53701	63.8125919443
156897	36.4468409211
5577	45.9386767079
43278	37.36078377
50514	62.6935107099
42696	32.0076822185
15540	59.7619047619
60609	66.6930653863
5577	45.9386767079
5577	45.9924690694
75931	63.1151966917
35700	35.5350140056
61248	64.9376306165
53226	43.022207192
42593	53.715399244
69378	67.4839286229
171407	39.3332827714
179558	41.1131779147
48639	66.8866547421
65795	54.9373052664
29463	54.4411634932
39026	50.102495772
157785	44.6854897487
42508	62.1953514633
42252	34.3060683518
39949	40.5967608701
49190	64.1512502541
45537	66.3680084327
38329	30.363432388
37667	35.3784479783
137947	43.560932822
68386	57.6038955342
60310	66.5992372741
50552	45.5550720051
47780	64.2800334868
171292	39.3672792658
156430	41.9273796586
42492	61.7575072955
77266	41.9835373903
75028	49.2602761636
41901	66.5640438176
32239	34.4985886659
43505	62.8318584071
36466	44.2796029178
41871	62.1145900504
36753	45.0330585258
50250	42.4756218905
5577	45.9566074951
31007	45.7445093044
29574	54.1353891932
49178	42.8809630323
162101	34.5599348554
39803	35.7912720147
70214	65.3402455351
61081	67.3007973019
192117	38.6571724522
51083	63.9077579625
240413	48.5402203708
5577	45.9386767079
53996	40.4492925402
60894	50.2299077085
154349	64.7318738703
58984	39.7684117727
5577	45.9924690694
168395	35.3721903857
36953	37.29602468
88531	38.8485389299
39965	41.1209808583
36798	35.8361867493
5577	45.9207459207
5577	45.9028151336
57081	40.0448485486
51505	59.784486943
24645	37.3382024751
74533	63.0539492574
5577	45.9207459207
37235	38.2731301195
236567	37.1539563844
5577	45.9207459207
62708	49.9011290425
52261	28.8704770288
179210	40.2823503153
42822	34.3888655364
41143	48.1758743893
44163	60.8292009148
193281	40.6356548238
38351	34.3406951579
29347	54.0395951886
7107	44.378781483
77448	42.048858589
49329	34.7402136674
61167	64.2830284304
74675	63.0077000335
42957	62.2785576274
39651	49.6809664321
5577	45.9207459207
76012	58.9025417039
93147	49.2672871912
48754	50.769167658
151924	50.5561991522
175648	42.1689970851
179516	44.8968337084
14510	34.2384562371
8784	45.1616575592
58405	49.9118226179
132949	32.5079541779
5577	45.9745382822
157498	44.5980266416
29767	51.1002116438
62822	49.6068256343
155286	64.7817575313
46627	58.5583460227
27960	36.9957081545
53432	66.5537505615
35256	38.7253233492
44371	61.1390322508
43267	53.9787829061
164018	40.441902718
34635	35.8683412733
74483	62.9365090021
15630	60.0319897633
37359	64.2495784148
42906	33.0839509626
66530	55.6170148805
6533	58.4417572325
49973	40.8260460649
161552	38.6699019511
5577	45.9207459207
36969	47.7021288106
160281	41.3305382422
279967	62.1726846378
157834	51.9837297414
29247	34.977946456
5577	45.9566074951
52530	63.7559489815
41803	47.063607875
66450	55.0729872084
46450	29.8234660926
50526	51.2369868978
42335	40.3850242116
46054	43.5119642159
174785	39.6304030666
34067	35.3920216045
44077	54.4206729133
167552	35.4719728801
42201	54.1977678254
41243	39.313338021
41977	40.1100602711
63395	49.5039040934
49037	50.5251136897
31766	46.6032865328
176285	39.5564001475
43216	38.4764901888
44172	40.0434664493
44716	64.4981662045
8651	44.5266443186
69904	68.3422980087
41077	66.4313362709
33517	34.4243219859
50877	63.9994496531
41291	40.0716863239
174231	41.1878483163
75167	50.7975574388
34892	31.9672131148
5577	46.0103998566
41307	34.0087636478
63560	60.3492762744
136203	34.5763309178
43032	55.3518311954
52726	61.9182187156
5577	45.9924690694
72192	54.9160571809
72321	54.8181026258
74669	52.0898900481
17118	68.6178291857
5386	45.0798366134
45445	49.8382660359
50552	45.5847444216
36570	64.1919606235
67774	66.4945259244
171282	39.3596525029
5577	45.9386767079
126177	32.5455510909
32242	34.4612617083
40975	47.4020744356
57895	67.9765091977
53226	43.022207192
6386	62.1202630755
29328	54.0814238953
78302	54.4519935634
45415	37.5778927667
51386	63.9765694936
5577	45.9386767079
33084	40.1855881997
37246	42.0716318531
41081	34.7240816923
45403	45.8912406669
89817	38.8567865772
42093	56.3680421923
148612	37.4343929158
43056	53.4257710888
152372	32.5860394298
43017	55.4362228886
30389	34.7132185988
229501	49.1370407972
39578	49.5856283794
30811	34.6694362403
65729	54.9666053036
5577	45.9566074951
60238	49.0670340981
175432	42.1553650417
68637	66.3752786398
5577	45.9028151336
29214	54.1213116999
71778	43.3447574466
64791	59.566915158
42204	41.2899251256
234900	30.7641549596
76179	62.9241654524
171276	39.3762114949
41754	50.8454279829
93017	49.2608877947
37030	37.9341074804
57052	61.3755871836
49381	62.1615601142
68873	66.3961203955
139020	43.6088332614
175435	42.1592042637
29255	54.1616817638
56051	43.4925335855
51781	63.6565535621
50605	28.6829364687
36844	51.3027901422
37313	40.8892343151
39188	30.2618148413
44974	60.9018544048
70654	69.1057831121
5001	40.1519696061
153766	64.7353771315
167619	44.7019729267
156176	39.8588771642
30016	54.4043176972
76271	58.7221879876
31449	39.9662946358
42351	62.2629926094
179233	40.2682541719
33509	53.3647676744
33181	39.5859075977
5577	45.9207459207
172684	39.142595724
50101	63.8051136704
51374	63.901973761
145647	30.411886273
29612	54.0692962313
147284	33.448303957
61041	68.5473698006
68311	66.5046624995
46140	67.5032509753
38528	37.4818313953
93686	61.9847148987
41510	59.1568296796
41142	48.1843371737
56537	63.4982400906
68090	67.566456161
167266	41.6982530819
70413	59.1836734694
5577	45.9207459207
5577	45.9207459207
30651	40.820854132
39693	31.0482956693
65839	65.0526283814
3762	50.5316321106
28921	36.1398291899
170473	39.3029981287
5387	44.6630777798
42765	51.3480650064
154872	64.683093135
5577	45.9566074951
175440	42.1642726858
5577	45.9924690694
158432	44.5269894971
5577	45.9566074951
37068	66.2539117298
51373	63.9168434781
66257	55.5805424333
50841	64.0526346846
62708	49.9027237354
53486	64.4635979509
15556	60.111853947
135831	35.8681008017
29442	54.2490319951
81509	46.8745782674
5577	45.9207459207
5577	45.9745382822
41632	51.1697732513
40003	34.9748768842
51369	63.9043002589
161929	38.7107930019
42399	33.9206113352
5577	45.9566074951
5577	45.9207459207
33823	35.9311710966
34659	47.8173057503
40165	34.8562181003
5577	45.9566074951
5577	45.9386767079
41941	65.1033594812
29742	52.8377378791
42480	46.4077212806
29217	54.3792997228
29323	54.4078027487
32222	35.764384582
59878	64.4527205317
38764	34.0135176968
35395	38.4997881057
179203	40.2699731589
35800	35.8687150838
36595	35.2889739035
47618	66.9935738586
229957	38.7250659906
50109	45.442934403
175433	42.1408742939
5577	45.9028151336
33410	39.5779706675
44929	38.6276124552
39199	62.0832164086
80955	61.5490087085
50657	63.5548887617
68492	66.467616656
49362	41.9006523236
42313	44.6694869189
49135	62.1471456192
177643	40.6365575902
5577	45.9745382822
5577	45.9207459207
206713	49.0748041971
46237	55.0338473517
69396	34.5725978443
34967	37.1807704407
51250	63.923902439
39693	72.5115259618
5577	45.9566074951
74533	63.0566326325
174281	42.1904854803
5529	46.4640983903
53330	64.3671479467
179111	40.2560423425
101724	43.1530415634
112523	52.3155266034
71565	70.0034933277
49577	63.6282953789
171279	39.3661803257
33596	29.9886891297
161140	38.7203673824
41524	55.967633176
47021	49.1163522681
46673	58.6506117027
74210	63.0225037057
39104	48.9719721768
70838	70.0062113555
151419	41.1540163388
35985	65.4272613589
44866	37.5941693042
43809	54.0733639207
29602	54.0233767989
43336	61.560827026
174895	42.1715886675
52162	50.8262719988
39235	48.6580858927
53622	63.5597329454
43865	53.851590106
52344	61.4053186612
50856	64.0042472865
39012	53.0631600533
5577	45.9386767079
174268	42.1965019395
46448	29.9883740958
58638	70.3878031311
54319	50.6397393177
49033	58.4932596415
5577	45.9566074951
46455	29.8374771284
62708	49.9011290425
52869	42.9079422724
167785	35.3202014483
58353	45.1750552671
50866	64.0545747651
42612	50.8776870365
109960	60.7502728265
193001	40.6370951446
93129	49.2875473805
5577	45.9566074951
171541	40.2218711562
51094	64.956746389
142563	67.4656116945
36012	30.592580251
179101	40.2677818661
43639	62.3456082862
39841	61.0802941693
38539	40.8547185967
5577	45.9028151336
37395	38.1307661452
172879	39.7624928418
9174	34.1835622411
43394	34.267410241
45285	65.2467704538
47159	38.7497614453
158986	44.7064521404
138036	35.8703526616
235374	48.2937792619
58979	53.0086980112
5577	45.9386767079
39948	42.778111545
29806	54.0428101724
137836	30.4049740271
34580	38.4384037016
229319	66.1606757399
5577	45.9386767079
16945	34.57657126
62252	34.2366510313
33756	38.5946202157
42439	58.9504936497
31772	34.643711444
52338	52.3749474569
42601	60.611253257
32583	34.5272074395
17602	29.5875468697
35242	54.8720276942
53588	63.3164141226
5577	45.9386767079
51238	62.0516023264
76631	44.2210071642
168489	55.7537880811
43225	54.6350491614
50066	65.9289737546
34812	41.6408135126
59815	56.5527041712
41156	36.553600933
5538	45.8649331889
234670	28.7173477649
5577	45.9207459207
50773	65.6667914049
63552	50.1762336354
17972	34.4869797463
43227	62.4424549471
41143	48.1831660307
41898	35.7415628431
44094	54.1411529913
165868	40.4074324161
134643	29.9725941935
46619	58.6456165941
5577	45.9566074951
43428	49.5763102146
5577	45.9745382822
37252	38.4408890798
164227	37.7861131239
4529	40.9803488629
179254	40.27692548
154371	39.8565792798
18607	33.1971838555
5577	45.9207459207
33996	41.9519943523
37184	38.0297977625
131704	26.4152949037
134927	26.1600717425
28527	36.4391628983
5577	45.9566074951
171296	39.3686951242
271084	49.8808487406
32527	45.998708765
24847	37.8717752646
29880	50.421686747
91212	49.3049160198
5577	45.8848843464
50861	41.2850710761
29451	53.821601983
225418	41.6018241667
81656	35.3458410894
38776	36.4761708273
71726	55.9880656944
50877	64.0014151778
43733	45.0437884435
103299	51.1050445793
131095	26.1390594607
45451	41.5854436646
133486	50.1228593261
62236	66.447072434
5577	45.9566074951
56224	49.9448634035
70176	61.6393068855
90552	44.8107164944
52055	63.6480645471
30616	36.088973086
5577	45.9028151336
28764	35.141148658
174204	39.5708479713
42902	34.5391823225
5577	45.9566074951
51372	63.9433932882
59024	56.4177283817
35636	36.1432259513
248088	41.2345619296
51621	63.3869936654
156281	58.7384262962
40048	52.8915301638
40029	51.677533788
73697	62.8858705239
48670	66.9262379289
28876	54.7063305167
142204	37.9201710219
53664	31.5351073345
149162	50.8319813357
44844	37.5992328963
37990	41.7794156357
30882	35.0074477042
41143	48.1855965778
142096	30.3963517622
59167	53.0261801342
47142	30.1981248144
5387	44.5516985335
38514	37.9290647557
61882	66.701140881
48589	42.0856572475
54896	51.114835325
33800	46.298816568
87998	38.9838405418
26421	36.5050527989
118537	39.5176189713
50574	66.8386918179
68494	66.4802756446
35188	35.3813800159
5577	45.9566074951
48666	59.8343812929
43788	57.2257239426
50948	67.0016487399
68427	66.5102956435
131332	30.0109645783
41528	49.6532460027
32431	35.715827449
162865	38.0001842016
168394	35.3700250603
42289	66.7218425595
64144	55.6232851085
40443	46.5247385209
51552	65.7064711359
40551	57.8333456635
68596	66.4557700157
53286	43.0188041887
173276	39.8220180521
189418	38.9382212884
34926	41.5192120483
40448	33.7470332278
28565	36.4221949939
41487	42.5699616747
45373	37.8374804399
53111	63.467078383
153894	64.7426150467
41391	47.4306008553
45236	34.4880183924
41783	47.0789555561
166783	35.410683343
41593	60.9020748684
41560	30.8926852743
39874	40.7057230275
157855	44.5446770771
33719	32.7085619384
70774	43.0737276401
43851	59.829878452
8555	44.2898889538
43516	32.849986212
48454	50.204317497
40986	47.0599716977
33133	44.3726798056
55765	61.527840043
52390	63.8137049055
5577	45.9566074951
45653	43.6532100848
36168	38.4124087591
41143	48.168582748
44601	39.2166094931
47760	48.9551926298
29041	53.9754140698
5577	45.9745382822
162422	41.1274334758
76050	59.3438527285
24320	30.3618421053
88698	40.1576134749
49013	29.7268071736
155034	64.7419275772
50999	60.761975725
89607	39.4355351702
5184	38.3101851852
47785	33.7511771476
29032	35.3644254616
41005	44.9311059627
159656	38.0587012076
84419	39.0125445694
54655	63.5550269875
130008	32.3595471048
137973	43.5585223196
41149	41.5247029089
179204	40.280350885
30974	42.6777297088
49014	29.7282409108
179206	40.2709730701
88135	54.7296760651
43305	34.4463687796
45648	35.4517174904
163875	41.2973302822
77031	58.8594202334
50768	63.9910967539
279845	53.4042058997
25865	36.5977189252
42999	53.559385102
44203	53.9669253218
97906	47.7284333953
41712	34.553605677
44375	51.4321126761
168470	35.2751231673
45242	34.4635515671
60588	68.437644418
45218	54.5512848865
139750	30.3227191413
50053	63.9741873614
5577	45.9566074951
66103	54.9173259913
46570	67.1118745974
5577	45.9386767079
60523	50.2965814649
36298	38.748691388
27203	35.3784509062
5540	46.2996389892
60973	67.4364062782
125114	40.217721438
42874	62.137892429
5688	58.0344585091
41184	51.2844794095
43135	33.657122986
5577	45.9028151336
5577	45.8848843464
47288	49.6383860599
5577	45.9386767079
67170	36.456751526
36734	28.5103718626
44492	68.5808684707
179110	40.2808330076
5577	45.9386767079
44492	33.5678324193
36671	51.0457854981
68324	66.4656636028
35025	38.7894361171
93139	61.9321659026
42371	34.6864600788
31147	39.2108389251
34897	35.8311602717
36661	50.1895747525
29254	54.5874068503
35211	38.8656953793
174413	41.8174103995
46570	30.0128838308
40008	58.2333533293
40048	41.1955653216
14270	68.3812193413
56692	61.4178367318
52732	63.5761966169
166452	35.3987936462
5577	45.9028151336
25032	30.5648769575
40411	61.7505134741
39235	51.7573595004
30876	34.8555512372
5577	45.9566074951
64562	59.6744214863
66182	55.4894079961
133710	49.9244633909
40781	40.1902846914
40710	49.9115696389
23946	30.623068571
43075	61.4161346489
39751	33.9588941159
53242	45.9449306938
159991	46.7045021282
5577	45.9386767079
179109	40.2726831148
51017	64.0002352157
44492	45.4149060505
40981	55.6867816793
5386	44.4485703676
160342	44.4630851555
36627	31.9491085811
5577	45.9207459207
169621	37.575536048
168920	35.2906701397
174193	39.5630134391
5386	44.727070182
39938	48.39751615
39387	50.0215807246
170523	39.5125584232
38269	37.3592202566
37952	32.0720910624
5577	45.9207459207
29882	36.6909845392
46978	31.6041551364
40403	39.9722792862
36636	41.3964406595
32052	34.7685011856
34958	54.8715601579
171211	40.6305669612
31987	35.6175946478
39786	50.4850952596
40408	42.4841615522
51366	35.445625511
37456	37.8016873131
69030	66.521802115
5577	45.9745382822
5577	45.9566074951
